dialog_id,meme_id,text,actor_id
344e4256-2247-4b43-9b6d-b90cfe23b97e,67435584-2aba-46c5-9f48-ab9521d1fcb0,"Heroine: Oka Bus miss aithey inko bus vasthundhi, Kaani oka jeevitham pothey inko jeevitham raadhu gaa",f6180de3-fbaa-4280-9ba4-c529c7a565ac
344f8e36-2277-4541-9ac2-947650be2f3d,01dbcc56-ca20-49c9-91e7-7a218fa41e00,"nuv maripoyav, appatla levu",650ba78f-2100-4325-be59-19c1a8078e94
3464c053-1031-4afe-bbc1-5fc30c37bd97,77bc57dd-f17d-4162-9bb2-9c6474ee83f5,6hrs lo chadivesa,20fd7708-a7f5-4b7a-a61a-ec8be9062a34
3477d893-bb13-4e78-aba9-4fe270cb41dc,b285b847-786d-42c1-aafa-865b686099af,Me: Manaki ivanni chala mamul vishayam enthoo cheppandi kattesi veltha,32d597e9-20ee-4727-a308-97fd9fa647bb
347a4b48-6974-4527-8df6-43dcb16a3855,70d2cdf1-45f5-4f75-9524-4221c99246b9,inter nibbi: baboi siggu vasthundi,943e5056-45c2-477b-bee8-b9653c444329
348f222f-910c-40e9-9081-d281fa7eab7d,fb43dd77-11a6-42e6-af9d-3de3872bd8ea,Mom after my haircut: Hero laa unnavraaaa,c74ba3b1-2fb5-4af5-bcc8-85fae34fc648
34a0ef63-4e10-4046-b351-e5a63a1307d2,bbf44f8c-3f1b-4d22-bab2-cb823779b909,in childhood: Amma nenu bayataki vastha metho paatu,32d597e9-20ee-4727-a308-97fd9fa647bb
34ada1ce-ba98-4249-9c6a-37398c0d2a90,5359b287-03a2-4ddf-8cc6-93600ca160a6,"My reaction when my appuu ichina frnd calls me ",b82b1aed-7f06-4855-878d-4e379707972b
34b36b4d-3dfe-45f5-9830-a8f6a7a62ed0,8ff202ab-b270-4244-b1bb-160fb2330d04,"Me helping my friends after getting scoldings from teacher for allowing them to copy ",3c173e19-e654-48c7-86d1-8bc73af95606
34b4998a-7920-4ad5-b62e-666b0ae925b0,fb43dd77-11a6-42e6-af9d-3de3872bd8ea,Mom: Neeku ee dippa cutting aee bavundhi nanna,c74ba3b1-2fb5-4af5-bcc8-85fae34fc648
34b7292f-7fb1-4ee0-897b-50f6691593c7,2bcec665-2a7d-49f2-843b-eb8b417bac97,Me: Edho Devudu manaki icchina dhaanilo padi mandhiki dhaanam anthey,7c86cb06-0197-4960-8b6b-ec341437ff6b
34b97cb8-6e6c-48c6-9e97-7012147cf2ed,fd3d6890-a91b-4abf-ab0a-b16a0ee1b232,"Nuvvu parichayam ayinappatinuncheee naaku daridram pattukundhiii ",32d597e9-20ee-4727-a308-97fd9fa647bb
34c02ffe-5cc1-476a-a18a-aadd39a2756a,9a930e11-fcea-47ce-a9e2-55c9e3a0a74b,"My frnd: Abbaa! Dorikesana ",fcb0c714-69f1-40a2-be8c-3ee5303d2411
34daae1f-8523-44d5-a6f5-7b57e4239997,67c153a0-bc2c-44ec-97ee-9c78dbd8b917,"When a Beautiful girl Proposes to my friend, His reaction",df8d1267-da72-4a96-b250-8a1ed48191ce
34e488a1-d208-40a2-bdc6-dab06de3fed8,5087af79-bb9e-417a-b529-5addc594a174,Me: Chusava ne debbaki mirror kooda pagilipoyindhi,719a31ec-ccc5-470d-8de7-85c9e2f4fb4a
34f8b366-8024-4f3f-9db8-42011455ff07,4986990f-e445-4c9c-8c4f-099b07034c4f,Dhaaniki inka time undhi gaa,b8992b6f-3314-4df3-a247-a0a0c59c430b
35002cb2-40da-4801-a4cf-12c9498a9833,75c07a9b-0ec2-43ba-99b3-1bb1c8f81ec3,Manager: (sleeping with eyes open),87773893-19c4-4dd5-89bf-e0bcbba567eb
350b5dc3-5efd-4b4d-802f-48062f8b39a1,52bdc2c4-a7b9-4c72-9754-38ef2bc98569,Me: Naa istam nuvu evadivi?,32d597e9-20ee-4727-a308-97fd9fa647bb
351405f5-2dd6-498f-b832-e7dc37032b0d,6e0e57e7-c087-481a-8f45-86b4f4a9c0c2,"ni antha picchi danni ",87773893-19c4-4dd5-89bf-e0bcbba567eb
35146e09-609e-4ccd-a704-444eacb0e590,f9eb4dac-0490-40c4-b93c-962b6c68cabe,My after meeting my foreign friend after long time,dca01a7f-b202-4bef-9f1e-7f5a1d2893b2
351c23ad-e5d0-429c-8088-7fedda44a57e,061cc7bc-de68-42b4-b7b1-60c086d88d3e,"Me after visiting pub for the first time ",e97b8ead-4dca-47f3-bb2e-cfa610c0966d
351ceaa0-8aca-40ea-8b06-3901902403d3,521bec94-1e56-461c-ac4c-a431fa410e02,Me dancing in family function,7c86cb06-0197-4960-8b6b-ec341437ff6b
351dcef0-8d7e-4864-a1de-f8d678e3a244,ad0ca59f-e0ce-4220-8487-d9a064065369,"on new year night:
arey mandhu aypoyindhi ra ",09ecccdd-7fd5-46a5-8b5e-798694d53c70
3542a6dc-b38a-4a96-92c9-0c1b7e10e665,99c3de32-e72c-4e57-9c3d-14bc05830dd3,in childhood me to doctor: injection vodu doctor...bayam aithundi,5b34eff7-eb38-4f39-8eb5-c6c97ffa49b3
355586ed-2c34-4c55-ac09-cf6835fc1181,eeeb8e05-9bad-4ef6-971b-140d3938745c,Me during school anniversary infront of my teachers,cc55ca01-252e-4960-af41-0d4654a08597
3560ef33-4a04-403b-a340-319c304ab511,3d55ee74-f7ca-4be8-bbc6-20bc26319a77,"valla moka chitralu enti ",df8d1267-da72-4a96-b250-8a1ed48191ce
356c946b-3734-4303-81fa-1325454bb45d,655887c6-d4c1-4ebe-937c-3ededa9dac5b,asalu evadra nuvvu,9307b7a1-01e7-444c-b0b2-ac1a02b6708f
357142f9-5842-43ae-8df4-1aae2ba2b981,5c1f1aaa-dff1-46f9-b8f9-167242a3662c,"arey eppudu mathone untav ela padesav ra danni ",613d9bac-705f-4df2-a069-709c2d7401b0
3574fcaa-dbb1-4ad9-986a-a0a765e5809f,a27b2d0e-b700-40c8-8414-e1d0a5a2b5a1,My friend: Nenu ranu interest ledhu naaku,30ed3323-8c4f-4b9b-b093-5bfec225e3f5
357d890d-e203-403c-bf71-9a58f238d067,656d101f-0b22-49ee-be04-81a27d19b96d,anchor interviewing mr frnd after one successful short film: Here is our dierctor uncle sobhan,20fd7708-a7f5-4b7a-a61a-ec8be9062a34
3587ef3f-36da-4f6f-8705-9e6770aa26d9,165b6fec-eee6-4390-8ac9-e7540b8de678,"My friends where there is a new lady professor in the class be like: Rey aapukondra ",0a67c4de-6be7-44e2-b1db-1fce3c9ddd99
358bb7db-19da-405f-b672-6d8eba4063ab,6acd32ac-43fb-4012-a4d6-5bf21aac467f,"My friend: Naaku 8.00 cgpa, vaadiki 7.00 cgpa, vadiki kooda vacchesindhi, kaani raatledhu...!",7c86cb06-0197-4960-8b6b-ec341437ff6b
3593d490-a27c-46be-a5e4-bab9b56f53b9,e0827f07-0b66-47d6-a739-411db1a5daba,Me: Alantivi em lev akka naaku,3178324f-9a61-4c83-8335-43ece7a12a26
35982318-0efb-49db-896a-f3985d8201d5,5f4df815-0d6d-4310-b61c-2b98e960bc8a,you feeling happy to go for a ride with her,7c86cb06-0197-4960-8b6b-ec341437ff6b
35c90039-af1a-469f-bfa3-27025bf3238f,d8ffc2c3-98fa-4b55-9154-aa8bd1f01977,enti pela mokam vesav,2d57096c-c12b-4682-a45d-7c6e17a50d13
35c9243f-eaad-46b6-81f2-819bed45f87f,f672e158-1774-4362-ac1c-0669173df44a,"chesindhi motham chesi, teliyadu antunnadu enti vidu",650ba78f-2100-4325-be59-19c1a8078e94
35cb21b0-046e-4ce8-9911-624287979622,95cff5f6-c190-4b34-a46a-0f5612009849,Then me to my friend be like:,3c173e19-e654-48c7-86d1-8bc73af95606
35e3b40c-b095-43ad-82c2-b74bab360cab,9dec4e7a-06e7-4479-a6c3-bcdb5c2fe63b,"My Friend: Odipovali, Odipothey ney Nenu aadathaanu",ffc58d99-14c5-4ee5-bd6a-a6d3fea55b0e
35e4332b-69a7-43d5-9fd1-1fbd7954000f,e1898e99-09de-45de-a516-77b1e0350838,When Squad is coming to check:,20fd7708-a7f5-4b7a-a61a-ec8be9062a34
35ebc24b-0eda-4b60-807b-2a5d4bfa6ccd,7ef29c25-6723-4f4d-9bb6-390bf51a175a,ee telugu vallatho pramadam naayana,b1709baa-7ad7-4f2a-b3c3-6e583ddff9ac
35f13749-331c-442b-9ffc-14fe95088b8d,eb114a95-3aae-41fb-92e3-919f12718c76,10 ayindhi cls raaraaa(eyyy bishaaaaa),7908d610-3fd6-46e8-af1f-53851af5b003
360d81f0-2a5e-43bb-bffb-c971f38c5305,9d1ca297-68bb-4aa8-8d01-a791895f34a7,teamlead from nowhere asking for work status,3ab71c5c-35b0-4555-a3ab-d26d0e8b4d56
3616983f-8ea0-420a-8307-e274b13bbb72,064b642b-1053-4dab-896d-7b49c346b5a9,i love you arjun lets marry,50d34138-7bd6-47d0-8c40-56d0b8c5bf96
361efcf9-3b18-40d6-acf1-4036a45fed48,298c824b-ecc4-4fd8-8f12-e8037a6b65ba,"Enti Sir, idhi Dream kaadha!!",32d597e9-20ee-4727-a308-97fd9fa647bb
363a0611-bce9-4872-9c85-f3517ea76421,1a1533bb-4b41-457b-9499-5c54c430c6cd,"rey mawa osari agu ra ",2d57096c-c12b-4682-a45d-7c6e17a50d13
36433504-0e33-4b5b-8f7a-17208b04eaa2,35d37d8d-9f9e-4e3f-a46d-1fa3d9d8136c,brahmi garu idigondi banam,df8d1267-da72-4a96-b250-8a1ed48191ce
364a5bc9-96c8-4d65-8b4b-e4b039475137,3233341b-b28c-4de1-8021-d461849de7a8,"Inter lo College 1st
Degree lo..",01877128-87fb-4065-8428-6087e440d7a2
364fc5d7-5782-4b1b-9a25-e00eeb4b482a,000edcd7-a167-490a-ade7-2e6b8c8ec567,Me: 5 packets thinesava,d038c05a-1078-4677-a17e-40c7812b0c05
366823c7-a835-4a54-87b7-5813af2e7479,eeff4c97-f294-4e1e-b9e8-b3d97d56c13d,"my friend: see see, there enkamala, supplies here",6eebb998-7bd0-41c6-88a8-5fd14fa48547
3672eb8e-e07b-4ee4-9041-7b94c51c06e4,844d27a5-c06f-4d8f-98a5-084ebfef4036,my bro: nuv watchman va ra,d130091e-8afd-48e9-960a-8678a6e1d98b
367c799d-a9e2-4031-843a-c5371c00a106,9d987390-6263-45f1-9932-0282b2102da8,"Me: Hammaya, Tirupathi lo venkateswara swamy ni choosi nappudu kooda intha aanadham raaledhu raa",7c86cb06-0197-4960-8b6b-ec341437ff6b
367f85c1-4880-4f8e-9219-74910131e103,b56eee92-f524-4ced-972f-d71c2e57cf72,Dad: Eraa annii subjects ela pass ayyav naaku nammabudhi avvatledhu,20fd7708-a7f5-4b7a-a61a-ec8be9062a34
36866950-ddfe-4677-8717-42352965d805,ae92655f-e28a-4901-bd38-1760ac4e5c52,aa namaste teesi.....,8cff6a4d-1de7-4a06-87d3-ab432e7f15c5
368f01be-2630-4ec8-a5b9-98c4e4a23d57,24de9ac5-ae9c-454d-9de7-0386b386d6ab,"Me enjoyed Party with girls, My friend reaction",ffc58d99-14c5-4ee5-bd6a-a6d3fea55b0e
369a2f4a-5389-452e-9b57-fa342ca1a223,10e1cfad-1103-440d-ab8c-f28305c701b2,chittilu vedham,a0cab80a-bf6a-4af4-af11-2a40a4c7c4d0
36b65794-0b7d-4cd4-ac32-307df47f5653,ef030623-cc7b-48f1-b229-4c351747e0fb,"In covid time, when Online classes are going one, Me:",32d597e9-20ee-4727-a308-97fd9fa647bb
36b9fe3a-65c9-4601-8c32-a2c94cc371b9,3a8e0e54-a30d-4b10-b70d-0fae2d56c2b5,Theeta me: Evadra nuvvu neekendhuku chupiyali nenu,32d597e9-20ee-4727-a308-97fd9fa647bb
36bd6404-9b97-4e38-b443-60459a9e71c1,a315878d-e994-4a31-834b-b66ec6d34191,"my friend giving speech to management quota:
nenu ante em dikku leka ee clg lo join ayya ",87773893-19c4-4dd5-89bf-e0bcbba567eb
36c67fda-406a-4adc-ae53-daba5a20afbb,7c4082b0-d371-4173-8d25-e5281f922a15,arey mawa nenu ante niku endhuku ra antha prema,f18b9515-5058-45e8-bfa1-8d16d304bf17
36d2b437-1532-4c13-a8e3-f195a508d2f8,77bc57dd-f17d-4162-9bb2-9c6474ee83f5,vammo,ffc58d99-14c5-4ee5-bd6a-a6d3fea55b0e
36d40ade-a023-4532-be4b-ce3d73a2d212,d81d5bc7-bd30-4979-a001-2ff961d08531,girlfriend: ice cream kavali naaku,487a62c0-bdf4-493a-a268-a66420f8164b
36df830a-dc0c-4227-afaf-48f3531a422d,efdffba3-d00e-4373-8a38-231e2524d878,"Me when mom didn't buy me the toy which i asked in jathara ",d038c05a-1078-4677-a17e-40c7812b0c05
36e41793-8dcb-4e56-b0aa-193c96b05cec,006458bf-dbcb-4d90-a640-60d12764fd21,Inspector: Neeku teliyadha? sarigga chudu,b82b1aed-7f06-4855-878d-4e379707972b
36ea7bf7-cefc-4c45-bbc4-8384cddb4dac,6603eb91-a8ef-48b7-9671-389685f4e9e0,Me looking someone in train,719a31ec-ccc5-470d-8de7-85c9e2f4fb4a
36f6728a-b051-41f0-9200-8b2ee5950c2a,d5d0559c-a9ec-46f8-85e9-8b4b69a9f2f0,Me: undanraa nayana maa amma ni rammani adukuntunna eeda undalenu nenu,ce6a087f-e6ef-46a9-8ae1-4f5972bd32a2
3702c098-bff9-4e85-ab5a-8af5664ee737,5f87c1e2-c9b4-4253-b1d9-7fbc3fe14604,Mee weight enthaa...!?,00a6426e-ea41-4d26-bc2d-d4fddd465ca5
370b92cb-ab72-4c9b-bfc9-d2b13f717131,0c0fc2af-96f3-48e8-a7b4-d077f20b675e,"arey ra ra twaraga ",9e793cf9-0646-4896-b090-64f45dbe45b6
370cbedc-bb18-4fb1-9bb5-1e13c6973e1b,32ce82fb-d6ed-4082-af55-fe2840a279c0,"Me: Vaadu Gay raa, Jaagratha gaa undu",0a2cec25-1283-416c-a5cd-5e3f82a2f762
370cf0c6-ab27-4e81-96e0-c7c1c55ec309,96d187e8-f209-41e6-baa6-ef19cfae0842,"ika padukundham ",7c86cb06-0197-4960-8b6b-ec341437ff6b
3716fec1-63f3-4163-be03-4443e8dfd655,d63aab42-e8a4-49e1-a710-6cd37715036d,spammer gadu call chesedu ani ma bammaki phone echina,f18b9515-5058-45e8-bfa1-8d16d304bf17
3718a865-20db-40cc-8210-871ec35b529f,1ac198f7-4896-4614-b4ae-ade9a7ed634d,babu enter aipoyadu ra eka meeku boundry la varsham start aiendi,37acc11f-3bf9-44eb-8011-9ba2f35951b9
37264131-dbdc-4c03-baae-f001a96970e8,a7059753-dd02-4612-8ed2-9a99dec130fb,arey manam appudu anukuntunde kada ra trip ki vellali enjoy cheyali ani em ainedi ra adhi,d130091e-8afd-48e9-960a-8678a6e1d98b
3732b8e3-33bf-4e6f-ae04-e9fea0431db5,ae462b13-d49a-4dc5-962d-d501bb223e1a,eppudu ee kaya ni rendu ga marustha,01877128-87fb-4065-8428-6087e440d7a2
37365035-6c19-4551-bcc0-253d6f76d44b,cfe2477e-3975-445d-a03c-8712f0e212da,"niku emiana mental aa, nenu pregnant enti ",9e793cf9-0646-4896-b090-64f45dbe45b6
374ca375-1147-44b5-8c99-794e63995ee7,ae12340a-70a6-4451-8e78-52ce6ef0e0cd,Me: Naa life set avvaaa inkaaa,87773893-19c4-4dd5-89bf-e0bcbba567eb
3772c90a-83e0-44ff-a7c0-35d8aca19d49,6e489660-53d3-4cc9-9444-ceabe02153ce,"me after getting my first salary: ",32d597e9-20ee-4727-a308-97fd9fa647bb
3772f02a-18c2-421c-9986-074932b5127d,90baf109-d84e-494a-97c1-e8fbd7956e9f,"bhAAi fans: Late aithey ayyindhi kaani, picchekinchey cinema icchavanna ",20fd7708-a7f5-4b7a-a61a-ec8be9062a34
378accc8-dc85-49cc-a065-2852a77c9936,465c4d78-8110-478f-85f6-fee5b925c176,Me: Potha kosthe aksharam mukka radhu nee busniess aah,73353fc5-b7f7-4179-a8b6-354eaeaf428a
37901b0c-ed60-49a9-93ae-dee3a7cbb6bd,79a22f49-b861-44a2-8515-016badb5bbdb,"Maths Marks Takkuva raani, appudu cheptha nee pani",2085aa84-1ca5-41ad-80cc-5038ff846307
3790a50c-eb41-4316-bd9b-d958ba86b499,3834358f-9dad-4a8b-b2eb-0f59854e1d98,"devara pada ",73598b01-4834-4b6f-a0ef-2e38af6aadda
37919375-c0b9-4079-869a-14584adebeda,d81d5bc7-bd30-4979-a001-2ff961d08531,me: Mrng nunchi thintane unnav malli ippudu koodana!!,719a31ec-ccc5-470d-8de7-85c9e2f4fb4a
3791ba3f-2eab-44e8-9280-b355c1c45b9f,b8af3f95-2098-426d-9dc1-275f3c149b25,"My friend with me: Eraa enti gym ki velthunav antaga ",32d597e9-20ee-4727-a308-97fd9fa647bb
379ac094-6c0a-4ebc-8232-aba0761540c1,6adadd11-353d-457a-87a0-645f310a7225,Me cracking jokes on lecturer in class,ce6a087f-e6ef-46a9-8ae1-4f5972bd32a2
37b7e6ac-efa9-4146-b15c-29bf5ddf8b0e,af6ffc30-3b27-4e3b-bfa7-208a5c6d5cf3,me to mom: abba vanta bale chesav amma...,93a6a553-606a-4278-be1a-0310ab73881e
37c0b024-4a54-4a55-87a2-9254f579003a,f2c78598-d4d4-4ade-96a1-9e03cdebe5aa,"Me planning what to do in games period with my friends ",0e207e54-b472-48ec-9704-657cff446c8b
37c97fa8-6aba-45bb-9507-c4290efe9671,f4f15126-8ddf-4c85-af0e-59dc435dcd38,Dad with my annayya after seeing my marks: Rey nuvvu bayataki vellu veeditho pani undhi,b82b1aed-7f06-4855-878d-4e379707972b
37e57731-9930-4488-98e0-e16d8dbf1423,4e995370-82ea-4543-b502-4ce87c436c72,Csk fan: Dhammunte maalaaga Kotti choopinchadni!!,ffc58d99-14c5-4ee5-bd6a-a6d3fea55b0e
37efb2ae-92ee-45fd-8946-9e4302f2a56f,6040aa2e-aa99-4bfa-a3d6-15494977ce29,"ee chadavadalu pass avvadalu mana valla ayye pani kadu ra ",f18b9515-5058-45e8-bfa1-8d16d304bf17
37f407b7-9660-4142-83c4-ea117330b780,03aa37fd-bba8-4fb1-913a-fca1930010dc,my friend: nenu nenu,20fd7708-a7f5-4b7a-a61a-ec8be9062a34
37f9fe61-7f4c-4a71-adab-3c1b0bbb2103,1919f477-61a3-41e8-8362-59624a8ec4c2,"itu vaipe tirugu tundi ra  ",09842271-9e2c-4aec-8681-825cf0e50b52
382439df-628a-42f4-8b5a-af65ae3ecb36,935ba29a-3eee-4a98-b5c1-62554289213c,My senior: Night hostel chepthara nee sangathi motham gunde neeku,7908d610-3fd6-46e8-af1f-53851af5b003
3829c548-6948-4884-bc96-4f37c538d6ed,b7d6fbc1-109f-4d57-ad68-370f91f434c6,nuvvu,87773893-19c4-4dd5-89bf-e0bcbba567eb
3862afce-68e6-4957-b781-53595b606b9a,6b5a58db-90cc-4628-a1aa-8f0c88ee9e84,"when relatives force me to marriage
Meru gani mi manushulu gani ee pani kosam ma intiki voste 
",e97b8ead-4dca-47f3-bb2e-cfa610c0966d
388285eb-f04f-4a44-92a6-a36fa578e0d8,e279ea38-ffaa-4b90-a9e1-928018cbe665,Girl: Ledhu neeku,a10307c9-e520-4bd8-9e91-e3e6d5d8572f
38a9efcc-4fc5-428e-a847-6fd32ebbeb06,ac440ea5-15be-4c5f-979b-9caeea212e67,Senior: Era enti ekkuva matladuthunav cheppindhi cheyakunda,3c04dc19-cb1c-489a-a31a-e17633555d54
38aa9b08-4366-4c72-a0d8-3508cfa50b41,ddb29986-ca15-49db-be31-8af4c0e138dc,Mom: Entandi vadini thinetappudu thidatharu papam thinakunda vellipothunadu,8fedc63c-2a76-4ce5-9d75-bbdb1b0fa633
38ba5741-ff77-4206-aac6-c9905e5c570d,218589a0-e21e-4446-8fdb-15c0a8496153,Me throwing bottle on him,7908d610-3fd6-46e8-af1f-53851af5b003
38c681e2-1013-4b65-b27d-712740dfecff,5d09fa49-b901-4ce3-b71d-489cf160682a,Me with clg principal: Nenu okkadine cheyaledhu saar idhi maa frnds kooda kalise chesaruuuu!,e97b8ead-4dca-47f3-bb2e-cfa610c0966d
38c8fef6-8e20-4fea-afc4-63b7a6dc5df1,e8c96297-e5b3-47d4-b487-bd6b8cd3dc70,"My frnd: Mamuluga undadhu mari manathooo ",b82b1aed-7f06-4855-878d-4e379707972b
38e34d94-2328-4e28-91f4-aa932b45f437,885905e4-1bdd-438a-a549-31a0d30ce4d8,"evvarra matladedhi  ",87773893-19c4-4dd5-89bf-e0bcbba567eb
38e59a9c-c78a-4473-8b91-a88103543b76,94050bd1-7793-42bf-85f2-437cd01fdcbf,that friend: ela thagulukunar entra meeru,ffc58d99-14c5-4ee5-bd6a-a6d3fea55b0e
38f2a055-f3cd-42c1-b778-0a67b74af8e4,85f02b4c-d40a-4704-9704-9babd4a81993,veedu manatho ne kalisi thirigadu kada ra..veedu ala pass aiyadu,7349d710-4fbf-499e-9bbf-eec3f07b600a
3903f9a0-b516-42a5-8504-7eb91fddee00,65a2c8b7-bb1c-4107-a47d-f876c0ab286f,"Akka: Enti alantivi em thinanu only veggies ",eb01c25d-c853-4459-85b7-49ffb9c37504
39132e49-627b-4c10-b21f-cb27fdd1a133,b49682ca-9234-4d2e-8091-f03f0bd63ff7,Lead: Eraa ichina work chesara?,32d597e9-20ee-4727-a308-97fd9fa647bb
391d4738-0118-4a14-8f8f-e7e2bd144138,d4f8f2ec-b935-4c81-854a-2f2edf3d98c0,when i ask my friend to return the money i gave,87773893-19c4-4dd5-89bf-e0bcbba567eb
392dbb19-aeb6-431e-8e6a-39d5e1a3b5e9,b64cec00-4b7a-4982-90c5-4d004cbfdfb8,Padha submit chesi full marks veyinchukundham,ce414589-d118-47a6-a1a4-b11c4e155e6c
392e5bfe-6070-48d0-93cc-bcfeac097cf1,e8c1f2c5-7e43-43f5-b0fa-13980845a40d,edo ac undhanege manam lopala kurchondi ani andi,c1695a30-aefd-46ec-9fd8-f06c073fe8a6
393c8e72-12c7-491d-8989-68322b15f323,bc4db908-8b44-4158-9c65-187f34def0c5,"rey mawadini vaduluthara ",86c8f880-419a-4f84-9eac-b64a41c7da24
3954ca6f-15fa-40fa-a8e8-b448895faab5,4ddcdc49-1710-454c-af9f-e06c8907be05,"When it's Month Starting, My friend get his Salary credited, His reaction",85dbda08-b2e5-458a-a0b9-665addc9bc82
395dc547-ca0b-4ae9-a440-b7b5c86a5bf1,56a4101d-6844-455e-8fd4-5a67e42d1587,overthinking introvert  me at mid night: okavela manam chanipothe na browser history evaru delete chestadu,28a85f74-bf9a-4765-995f-b0120bfca77b
3969f90c-c833-4fa4-86e0-1568448f72c7,d7a71268-5d28-431e-8956-3b136063aaf6,"veedu inka maraleda, donganakoduku",7c86cb06-0197-4960-8b6b-ec341437ff6b
396b50da-9927-435d-9b00-7b56de733460,064b642b-1053-4dab-896d-7b49c346b5a9,"eyy nenu niku munde cheppina, ee love givu set kavu, just friends with benifits ani anukunnam ga ",9e793cf9-0646-4896-b090-64f45dbe45b6
39733055-1355-4e86-97ac-5ea7bd6a72eb,7f203da7-5e74-4b45-8296-ec30dbfbf4ae,me: ante nanna adi vere vadu teskoni pagalakotadu,3d2786de-c90c-4c6f-86cf-c2b12853ff51
399063b6-a38e-46b2-9f0b-1b65b8864913,29ba803b-2df8-4f76-8291-da0a0f61fa92,Thammudu 2: Ammaki kadhu kavalante nanna ki kooda cheppuko,2d57096c-c12b-4682-a45d-7c6e17a50d13
39951d41-95bf-437a-a440-e0dfbe5244ed,cf4ba1b3-4c56-4a5f-984c-0731d418c644,nena vadilesindhi,9e793cf9-0646-4896-b090-64f45dbe45b6
39a12d70-0c36-45d7-92d9-637c764d059c,ae6c9893-015e-4b08-ab4e-f1b8764adfff,Dad: Mundu pass avvuu nuvvu!!,b932cd0a-a591-4838-8206-fdf482af828c
39b3c249-0ae3-4646-9257-3b27d8c6c4be,0a0f3ad5-a025-47f3-b83c-2764ea84810c,"Call me Brahmi, Software Engineer",32d597e9-20ee-4727-a308-97fd9fa647bb
39b3e960-612f-4f08-9c37-4b276820eeff,4aa06ac9-949d-4574-96dc-c5badec5ff03,Me: Enti matter oo cheppu em kavali,cc55ca01-252e-4960-af41-0d4654a08597
39d1475a-ac3c-4cd6-991f-42fe86791c9d,d089be53-dfe4-4152-86bc-be6ad77c9c2d,My swathimuthyam frnd: Chaa ala thappuga matladaku,d038c05a-1078-4677-a17e-40c7812b0c05
39d215e3-66fd-4c6b-9144-f11568ba705d,a4539057-b78f-4459-89fe-85dd7e51a2a0,"Me: Mari meeru maatram, maa bank kaali chesi Breakup cheppesthaaraa",7c86cb06-0197-4960-8b6b-ec341437ff6b
39f62e4f-5095-41f5-8fc4-e3eca6cd2162,e7d168dd-4075-4be0-aad7-997b57de94e0,My friend: Em cheyaledhu siggu padi vachesa,dad4ffb8-72a0-4317-9dfd-87385b4280cb
39fe8663-e25c-4a78-91b2-71736915b89b,13563cec-e351-4d68-9ac2-e6e45b868410,Pushpa-2 was available in Piracy from Release Day Afternoon Onwards,6e535de0-0300-4755-8420-1184ad4a8403
3a01d6d8-6859-48a6-a793-714153dd6dc8,f399b4e4-a0fa-4b58-9da8-57e38196a6db,"me: Thanks, raa mowa maaku adhe kavali prasanthamga adukuntam pilavakapothe edusthav ani phn chesa!",73353fc5-b7f7-4179-a8b6-354eaeaf428a
3a0fe2b3-23bd-4b2f-b988-e6a13e34ae37,9fc2b69a-7834-4908-be15-80cf51275b89,"after keeping item song that my friend likes: vadiki istamaina item song ide ",9e793cf9-0646-4896-b090-64f45dbe45b6
3a1ae51a-c301-4d3e-85ce-dc1dde03f089,9dc98a36-6217-4d20-82e1-8aa3c11f2a18,Me: Ee matram hint isthe chalu chelaregipothaaa,32d597e9-20ee-4727-a308-97fd9fa647bb
3a1bfb3e-c0a6-41d5-8af9-3652cb21aeb8,5d8ac55d-9a9c-4802-a361-f31c8ff474c8,Dad: Fail ayii natalu veyaku!,b82b1aed-7f06-4855-878d-4e379707972b
3a4c8d07-7229-4cd3-9422-8e31155be4cc,6b638a0e-0d86-4df7-933e-8cf961716040,Me when after seeing my crush with other boy,32d597e9-20ee-4727-a308-97fd9fa647bb
3a52c8d2-132b-4655-8704-60d9efa933e7,39dae743-fd52-4f12-9e2e-3b325cabc236,Antha varaku naa prema neekey,9ae50086-48e7-4238-bea0-80cdf72c09fc
3a582f99-f081-45c7-8291-338506df93e1,5e11d385-58bf-49fe-a876-ccd58568cfad,Her: Nee chethiki watch undhiga,b03f93dd-04cd-4e04-9b9b-be8b4577fa9b
3a8320e9-94f4-48ea-9ed6-0c472fcfccca,9df11e1d-f160-4f05-accf-b0786ea8cd99,When someone gives suggestions to me,e97b8ead-4dca-47f3-bb2e-cfa610c0966d
3a84084e-1baa-47a9-a4a5-889a07ee03b0,5d8ac55d-9a9c-4802-a361-f31c8ff474c8,"Me: Antha meere chesaruu, Naaku ee chaduvu istamledhu ante meere chadivincharuu.",6bcb0f74-5519-4245-a637-742584723c5a
3aa39097-90ed-4307-8d27-de6f2a9f8f3d,388f3a79-8e56-40af-9510-cf261835b06e,Dad: eyy pataaaaa(slaps),30ed3323-8c4f-4b9b-b093-5bfec225e3f5
3aab3bd6-2576-4f68-bc0e-7444b42172ec,b8d1e534-d44e-457d-9faf-ce27a60d8f8b,Me: Adhi nuvve ani maaku telsuraa,057ee825-2364-40d5-83f6-b601ed1ca927
3abd62bb-215d-4f36-982f-3287749ce909,11474d0f-7004-4868-8357-659a7378c3cc,"me secretly taking my friends phone and proposing that one girl in the group be like:
vidini elagaina edipinchali",32d597e9-20ee-4727-a308-97fd9fa647bb
